序号,名称,规格,壁厚,牌号,连接方式,承压,单位,工程量,不含税单价,不含税总价,含税单价,含税总价,品牌,备注
226,90度异径弯头,DN80×50,0,0,0,0,个,8,45.12,360.96,50.9856,407.8848,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
227,90度异径弯头,DN80×60,0,0,0,0,个,8,56.13,449.04,63.4269,507.4152,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
228,90度异径弯头,DN80×65,0,0,0,0,个,8,67.49,539.92,76.2637,610.1096,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
229,短内丝三通,DN15×½,0,0,0,0,个,8,9.72,77.76,10.9836,87.8688,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
230,短内丝三通,DN20×¾,0,0,0,0,个,8,12.27,98.16,13.8651,110.9208,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
231,短内丝三通,"DN25×1""",0,0,0,0,个,8,18.01,144.08,20.3513,162.8104,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
232,短内丝三通,DN32×1¼,0,0,0,0,个,8,24.81,198.48,28.0353,224.2824,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
233,短内丝三通,DN40×1½,0,0,0,0,个,8,32.78,262.24,37.0414,296.3312,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
234,短内丝三通,"DN50×2""",0,0,0,0,个,8,47.69,381.52,53.8897,431.1176,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
235,异径内丝弯头,DN20×½,0,0,0,0,个,8,8.42,67.36,9.5146,76.1168,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
236,异径内丝弯头,DN25×½,0,0,0,0,个,8,10.12,80.96,11.4356,91.4848,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
237,异径内丝弯头,DN25×¾,0,0,0,0,个,8,11.29,90.32,12.7577,102.0616,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
238,异径内丝弯头,DN32×½,0,0,0,0,个,8,12.53,100.24,14.1589,113.2712,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
239,异径内丝弯头,DN32×¾,0,0,0,0,个,8,13.81,110.48,15.6053,124.8424,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
240,异径内丝弯头,"DN32×1""",0,0,0,0,个,8,17.14,137.12,19.3682,154.9456,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
241,异径内丝弯头,DN40×½,0,0,0,0,个,8,15.73,125.84,17.7749,142.1992,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
242,异径内丝弯头,DN40×¾,0,0,0,0,个,8,17.08,136.64,19.3004,154.4032,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
243,异径内丝弯头,"DN40×1""",0,0,0,0,个,8,20.46,163.68,23.1198,184.9584,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
244,异径内丝弯头,DN40×1¼,0,0,0,0,个,8,23.2,185.6,26.216,209.728,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
245,异径内丝弯头,DN50×½,0,0,0,0,个,8,21.73,173.84,24.5549,196.4392,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
246,异径内丝弯头,DN50×¾,0,0,0,0,个,8,23.02,184.16,26.0126,208.1008,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
247,异径内丝弯头,"DN50×1""",0,0,0,0,个,8,26.24,209.92,29.6512,237.2096,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
248,异径内丝弯头,DN50×1¼,0,0,0,0,个,8,29.3,234.4,33.109,264.872,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
249,异径内丝弯头,DN50×1½,0,0,0,0,个,8,32.64,261.12,36.8832,295.0656,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
250,异径外丝弯头,DN20×½,0,0,0,0,个,8,5.05,40.4,5.7065,45.652,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
251,异径外丝弯头,DN25×½,0,0,0,0,个,8,6.07,48.56,6.8591,54.8728,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
252,异径外丝弯头,DN25×¾,0,0,0,0,个,8,6.74,53.92,7.6162,60.9296,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
253,异径外丝弯头,DN32×½,0,0,0,0,个,8,7.52,60.16,8.4976,67.9808,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
254,异径外丝弯头,DN32×¾,0,0,0,0,个,8,8.23,65.84,9.2999,74.3992,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
255,异径外丝弯头,"DN32×1""",0,0,0,0,个,8,9.88,79.04,11.1644,89.3152,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
256,异径外丝弯头,DN40×½,0,0,0,0,个,8,9.44,75.52,10.6672,85.3376,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
257,异径外丝弯头,DN40×¾,0,0,0,0,个,8,10.2,81.6,11.526,92.208,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
258,异径外丝弯头,"DN40×1""",0,0,0,0,个,8,11.87,94.96,13.4131,107.3048,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
259,异径外丝弯头,DN40×1¼,0,0,0,0,个,8,13.42,107.36,15.1646,121.3168,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
260,异径外丝弯头,DN50×½,0,0,0,0,个,8,13.04,104.32,14.7352,117.8816,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
261,异径外丝弯头,DN50×¾,0,0,0,0,个,8,13.76,110.08,15.5488,124.3904,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
262,异径外丝弯头,"DN50×1""",0,0,0,0,个,8,15.34,122.72,17.3342,138.6736,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
263,异径外丝弯头,DN50×1¼,0,0,0,0,个,8,17.09,136.72,19.3117,154.4936,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
264,异径外丝弯头,DN50×1½,0,0,0,0,个,8,19.16,153.28,21.6508,173.2064,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
265,三通,DN15,0,0,0,0,个,8,6.23,49.84,7.0399,56.3192,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
266,三通,DN20,0,0,0,0,个,8,8.14,65.12,9.1982,73.5856,共同,2025.7.7，相应机具免费提供壹台，含活接密封圈，货到现场2月支付至到货金额80%，竣工支付至结算金额95%，5%质保2年（如有需要，乙方接受配合甲方债权转让或抵消，以房屋等资产抵偿等形式清偿材料款）
